fragments,num_positions,filled,cluster
[100He]c1nc2c([101He])sc([101He])c2o1,3,c1nc2cscc2o1,32
[100He]c1c([101He])sc([101He])c1[101He],4,c1ccsc1,32
[100He]c1sc2nc3c([101He])sc([101He])c3nc2c1[102He],4,c1cc2nc3cscc3nc2s1,32
[100He]c1sc2sc([100He])c([101He])c2c1[100He],4,c1cc2ccsc2s1,32
[100He]c1sc2c(c1[101He])C(=O)c1c-2sc([102He])c1[101He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1nn([101He])c2c([102He])sc([102He])c12,4,c1n[nH]c2cscc12,32
[100He]c1c([101He])sc2c1SN=Nc1c-2sc([101He])c1[101He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1c([101He])sc2c1C(=O)c1c(sc([101He])c1[100He])C2=O,4,O=C1c2ccsc2C(=O)c2sccc21,32
[100He]c1sc([101He])c2c([101He])c([102He])sc12,4,c1cc2cscc2s1,32
[100He]c1sc2cscc2c1[101He],2,c1cc2cscc2s1,32
[100He]C1([100He])COc2c([101He])sc([101He])c2O1,4,c1scc2c1OCCO2,32
[100He]c1c([101He])sc([102He])c1[103He],4,c1ccsc1,32
[100He]c1sc2c(sc3c2sc2c4sc([101He])c([101He])c4sc23)c1[101He],4,c1cc2sc3c(sc4c5sccc5sc43)c2s1,32
[100He]c1sc([101He])c([100He])c1[100He],4,c1ccsc1,32
[100He]c1sc([101He])c2c1C(=C)N([102He])C2=O,3,C=C1NC(=O)c2cscc21,32
[100He]c1sc([101He])c2nc([102He])c([102He])nc12,4,c1cnc2cscc2n1,32
[100He]C1([100He])C(=O)c2c([101He])sc([102He])c2C1=O,4,O=C1CC(=O)c2cscc21,32
[100He]C1COc2c([101He])sc([101He])c2O1,3,c1scc2c1OCCO2,32
[100He]c1c([101He])sc2nc3c([100He])c([101He])sc3nc12,4,c1cc2nc3sccc3nc2s1,32
[100He]c1sc2c(c1[101He])S(=O)(=O)c1c-2sc([100He])c1[101He],4,O=S1(=O)c2ccsc2-c2sccc21,32
[100He]c1sc([101He])c([102He])c1[100He],4,c1ccsc1,32
[100He]c1sc2c([101He])sc([102He])c2c1[101He],4,c1cc2cscc2s1,32
[100He]c1c([101He])sc2c1C(=O)c1c-2sc([102He])c1[100He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1nn([101He])c2c([101He])sc([101He])c12,4,c1n[nH]c2cscc12,32
[100He]c1sc([101He])c([100He])c1[102He],4,c1ccsc1,32
[100He]c1sc2c([101He])c([100He])sc2c1[101He],4,c1cc2sccc2s1,32
[100He]c1sc([101He])c2c1C(=O)c1cc([102He])c([102He])cc1C2=O,4,O=C1c2ccccc2C(=O)c2cscc21,32
[100He]c1c([101He])sc([101He])c1[102He],4,c1ccsc1,32
[100He]c1c([101He])sc2sc([101He])c([100He])c12,4,c1cc2ccsc2s1,32
[100He]c1c([101He])sc2c1N=NSc1c-2sc([102He])c1[100He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]C1C(=O)c2c([101He])sc([101He])c2C1=O,3,O=C1CC(=O)c2cscc21,32
[100He]c1sc2c([101He])csc2c1[102He],3,c1cc2sccc2s1,32
[100He]c1sc([101He])c2c1N=S=N2,2,c1scc2c1N=S=N2,32
[100He]c1sc([100He])c2c([101He])c([101He])sc12,4,c1cc2cscc2s1,32
[100He]c1sc2c([101He])c([100He])sc2c1[102He],4,c1cc2sccc2s1,32
[100He]c1sc([101He])c2c1C(=O)C([102He])C2=O,3,O=C1CC(=O)c2cscc21,32
[100He]c1sc([100He])c([101He])c1[100He],4,c1ccsc1,32
[100He]c1c([101He])sc2c1C=CN1C(=O)C3=C4c5sc([102He])c([100He])c5C=CN4C(=O)C3=C21,4,O=C1C2=C3c4sccc4C=CN3C(=O)C2=C2c3sccc3C=CN12,32
[100He]c1sc2c([101He])c([100He])sc2c1[100He],4,c1cc2sccc2s1,32
[100He]c1c([101He])sc2c1SN=Nc1c-2sc([101He])c1[102He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1sc2sc([101He])c([102He])c2c1[102He],4,c1cc2ccsc2s1,32
[100He]c1sc2cc3cc4c([101He])c([100He])sc4cc3cc2c1[101He],4,c1cc2cc3cc4sccc4cc3cc2s1,32
[100He]c1sc2c(c1[100He])C(=O)c1c([101He])sc([101He])c1C2=O,4,O=C1c2cscc2C(=O)c2sccc21,32
[100He]c1nc2c([100He])sc([101He])c2nc1[100He],4,c1cnc2cscc2n1,32
[100He]c1sc([101He])c2sc([102He])c([102He])c12,4,c1cc2cscc2s1,32
[100He]c1nc2c([101He])sc([102He])c2nc1[100He],4,c1cnc2cscc2n1,32
[100He]c1sc2c(c1[101He])CCC2,2,c1cc2c(s1)CCC2,32
[100He]c1sc([101He])c([101He])c1[102He],4,c1ccsc1,32
[100He]c1sc([101He])c([101He])c1[101He],4,c1ccsc1,32
[100He]c1cc2c(cc1[100He])C(=O)c1c([101He])sc([102He])c1C2=O,4,O=C1c2ccccc2C(=O)c2cscc21,32
[100He]c1sc2c([101He])sc([101He])c2c1[101He],4,c1cc2cscc2s1,32
[100He]c1c([101He])sc2c1C(=O)c1sc([101He])c([100He])c1C2=O,4,O=C1c2ccsc2C(=O)c2ccsc21,32
[100He]c1c([101He])sc2c1C([100He])C([101He])=[SH]2,4,C1=[SH]c2sccc2C1,32
[100He]c1c([101He])sc([102He])c1[101He],4,c1ccsc1,32
[100He]C1Oc2c([101He])sc([101He])c2OC1[100He],4,c1scc2c1OCCO2,32
[100He]c1sc([101He])c2c1N=NC2,2,c1scc2c1CN=N2,32
[100He]c1cc2nc3n(c2cc1[100He])C(=O)c1c([101He])sc([102He])c1-3,4,O=C1c2cscc2-c2nc3ccccc3n21,32
[100He]c1sc2[nH]c(=O)cc([101He])c2c1[102He],3,O=c1ccc2ccsc2[nH]1,32
[100He]c1sc([101He])c2c1CCC2,2,c1scc2c1CCC2,32
[100He]c1sc([101He])c2c1C(=O)NC2=O,2,O=C1NC(=O)c2cscc21,32
[100He]c1c([101He])sc2c1C(=O)c1c-2sc([102He])c1[103He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1c([101He])sc2c1C(=O)c1c-2sc([102He])c1[102He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1sc2c(c1[101He])CSC2,2,c1cc2c(s1)CSC2,32
[100He]c1sc2c([101He])c([102He])sc2c1[101He],4,c1cc2sccc2s1,32
[100He]C1([100He])C(=O)c2c([101He])sc([101He])c2C1=O,4,O=C1CC(=O)c2cscc21,32
[100He]c1nc2c([101He])c([101He])sc2nc1[102He],4,c1cnc2sccc2n1,32
[100He]C1C=C2C(=O)c3c([101He])sc([101He])c3C(=O)C2=C1,3,O=C1C2=CCC=C2C(=O)c2cscc21,32
[100He]c1sc2c(c1[100He])C(=CCCC)c1c-2sc([101He])c1[102He],4,CCCC=C1c2ccsc2-c2sccc21,32
[100He]c1sc2c(c1[101He])C(=O)C(=O)c1c-2sc([102He])c1[101He],4,O=C1C(=O)c2ccsc2-c2sccc21,32
[100He]c1sc2c(sc3c([101He])c([101He])sc32)c1[101He],4,c1cc2sc3ccsc3c2s1,32
[100He]c1sc([101He])c2nccnc12,2,c1cnc2cscc2n1,32
[100He]c1sc2c(=O)c3sc([101He])c([101He])sc3c(=O)c2sc1[100He],4,O=c1c2sccsc2c(=O)c2sccsc12,32
[100He]c1sc([101He])c2c1SCCS2,2,c1scc2c1SCCS2,32
[100He]c1nc2c([101He])sc([100He])c2[nH]1,3,c1nc2cscc2[nH]1,32
[100He]c1n[nH]c2c([101He])sc([101He])c12,3,c1n[nH]c2cscc12,32
[100He]c1sc([101He])c2c([102He])c([103He])sc12,4,c1cc2cscc2s1,32
[100He]c1sc2cc3c([101He])c([102He])sc3cc2c1[101He],4,c1cc2cc3sccc3cc2s1,32
[100He]c1sc2c([101He])sc([102He])c2c1[103He],4,c1cc2cscc2s1,32
[100He]c1sc2c(c1[100He])SN=Nc1c-2sc([101He])c1[100He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1sc2[nH]c(=O)c([101He])c([102He])c2c1[100He],4,O=c1ccc2ccsc2[nH]1,32
[100He]c1sc2c([101He])sc([100He])c2c1[100He],4,c1cc2cscc2s1,32
[100He]C1COc2c([101He])sc([101He])c2S1,3,c1scc2c1OCCS2,32
[100He]c1sc([101He])c2c1CN=N2,2,c1scc2c1CN=N2,32
[100He]c1sc2c(sc3c4sc([101He])c([102He])c4sc23)c1[102He],4,c1cc2sc3c4sccc4sc3c2s1,32
[100He]C1=NS(=O)c2c([101He])sc([101He])c21,3,O=S1N=Cc2cscc21,32
[100He]c1c([101He])sc2c1C(=O)c1c-2sc([101He])c1[102He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1sc2c(c1[101He])Cc1c-2sc([102He])c1[101He],4,c1cc2c(s1)-c1sccc1C2,32
[100He]c1sc(=CC=C)c(=C)c1[101He],2,C=CC=c1sccc1=C,32
[100He]c1sc2c(sc3c([101He])c([100He])sc32)c1[101He],4,c1cc2sc3ccsc3c2s1,32
[100He]c1sc2c([101He])c([101He])sc2c1[101He],4,c1cc2sccc2s1,32
[100He]c1sc([100He])c2c1C([101He])=NS2(=O)=O,3,O=S1(=O)N=Cc2cscc21,32
[100He]c1sc([100He])c2c1C[Si]1(C2)Cc2c([100He])sc([101He])c2C1,4,c1scc2c1C[Si]1(C2)Cc2cscc2C1,32
[100He]c1c([101He])sc([102He])c1[100He],4,c1ccsc1,32
[100He]c1c([101He])sc2c1C(=O)C(=O)c1c-2sc([102He])c1[100He],4,O=C1C(=O)c2ccsc2-c2sccc21,32
[100He]c1c([101He])sc2c1C(=O)C(=O)c1c-2sc([101He])c1[100He],4,O=C1C(=O)c2ccsc2-c2sccc21,32
[100He]C1=C([101He])S(=O)(=O)c2c1sc([101He])c2[100He],4,O=S1(=O)C=Cc2sccc21,32
[100He]c1c([101He])sc2c1S(=O)(=O)c1c-2sc([101He])c1[100He],4,O=S1(=O)c2ccsc2-c2sccc21,32
[100He]c1sc([100He])c([101He])c1[101He],4,c1ccsc1,32
[100He]c1sc2c([101He])sc([101He])c2c1[100He],4,c1cc2cscc2s1,32
[100He]c1sc2sc([101He])c([100He])c2c1[100He],4,c1cc2ccsc2s1,32
[100He]c1sc([101He])c2c1OCO2,2,c1scc2c1OCO2,32
[100He]c1sc2c(c1[101He])N=NSc1c-2sc([100He])c1[101He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1sc([101He])c2sc([102He])nc12,3,c1nc2cscc2s1,32
[100He]c1sc([101He])c([102He])c1[102He],4,c1ccsc1,32
[100He]c1noc2c([101He])sc([101He])c12,3,c1noc2cscc12,32
[100He]C1=C([100He])c2c([101He])sc([101He])c2C1,4,C1=Cc2cscc2C1,32
[100He]C1([100He])COc2c([101He])sc([101He])c2OC1,4,c1scc2c1OCCCO2,32
[100He]C1C(=O)c2c([101He])sc([101He])c2C(=O)C1[100He],4,O=C1CCC(=O)c2cscc21,32
[100He]c1nn([101He])c2c([101He])sc([102He])c12,4,c1n[nH]c2cscc12,32
[100He]c1sc2c(sc3c4sc([101He])c([101He])c4sc23)c1[101He],4,c1cc2sc3c4sccc4sc3c2s1,32
[100He]c1c([101He])sc([101He])c1[100He],4,c1ccsc1,32
[100He]c1sc2c([101He])sc([101He])c2c1[102He],4,c1cc2cscc2s1,32
[100He]c1sc([101He])c2sncc12,2,c1nsc2cscc12,32
[100He]c1sc([101He])c([102He])c1[103He],4,c1ccsc1,32
[100He]c1sc([101He])c2c1c([102He])nn2[101He],4,c1n[nH]c2cscc12,32
[100He]c1sc([101He])c2c1C(=O)N([101He])C2=O,3,O=C1NC(=O)c2cscc21,32
[100He]c1sc([101He])c([101He])c1[100He],4,c1ccsc1,32
[100He]C1=CC2c3c([101He])sc4cc([100He])cc(c34)C3=C([101He])SC(=C1)C32,4,C1=CC2c3csc4cccc(c34)C3=CSC(=C1)C32,32
[100He]c1c([101He])sc([102He])c1[102He],4,c1ccsc1,32
[100He]C1=NS(=O)(=O)c2c([101He])sc([101He])c21,3,O=S1(=O)N=Cc2cscc21,32
[100He]c1c([101He])sc2c1Cc1c-2sc([101He])c1[102He],4,c1cc2c(s1)-c1sccc1C2,32
[100He]c1c([101He])sc2c1Cc1c-2sc([101He])c1[100He],4,c1cc2c(s1)-c1sccc1C2,32
[100He]c1c([101He])c2c([102He])c([103He])sc2[nH]c1=O,4,O=c1ccc2ccsc2[nH]1,32
[100He]c1sc2sc([100He])c([101He])c2c1[101He],4,c1cc2ccsc2s1,32
[100He]c1sc([100He])c2c([101He])c([102He])sc12,4,c1cc2cscc2s1,32
[100He]c1sc2cc3c([101He])c([100He])sc3cc2c1[101He],4,c1cc2cc3sccc3cc2s1,32
[100He]C1=C([101He])SC2c3sc([101He])c([100He])c3CC12,4,C1=CC2Cc3ccsc3C2S1,32
[100He]c1c([101He])sc2c1C(=O)c1c-2sc([101He])c1[100He],4,O=C1c2ccsc2-c2sccc21,32
[100He]c1sc([101He])c2nc([102He])sc12,3,c1nc2cscc2s1,32
[100He]c1c([101He])sc2c1C(=O)C(=O)c1c-2sc([101He])c1[102He],4,O=C1C(=O)c2ccsc2-c2sccc21,32
[100He]c1sc2c(sc3c4sc([100He])c([101He])c4sc23)c1[101He],4,c1cc2sc3c4sccc4sc3c2s1,32
[100He]c1sc2c([101He])sc([100He])c2c1[102He],4,c1cc2cscc2s1,32
[100He]c1sc2nc([101He])cc([103He])c2c1[103He],4,c1cnc2sccc2c1,32
[100He]C1=NC(=O)c2c([101He])sc([101He])c21,3,O=C1N=Cc2cscc21,32
[100He]c1sc([101He])c2sc([102He])c([103He])c12,4,c1cc2cscc2s1,32
[100He]c1sc2c(c1[101He])SN=Nc1c-2sc([102He])c1[101He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1sc([101He])c([103He])c1[103He],4,c1ccsc1,32
[100He]C1SC([100He])C2C(=O)c3c([101He])sc([102He])c3C(=O)C12,4,O=C1c2cscc2C(=O)C2CSCC12,32
[100He]c1sc2c(c1[100He])N=NSc1c-2sc([101He])c1[100He],4,c1cc2c(s1)-c1sccc1SN=N2,32
[100He]c1sc([101He])c2c1C(=O)C([102He])=C([102He])C2=O,4,O=C1C=CC(=O)c2cscc21,32
[100He]c1sc2c(c1[101He])C(=CCCC)c1c-2sc([100He])c1[101He],4,CCCC=C1c2ccsc2-c2sccc21,32
[100He]c1sc([100He])c2c1C(=O)c1c([101He])sc([102He])c1C2=O,4,O=C1c2cscc2C(=O)c2cscc21,32
[100He]c1c([101He])sc2sc([102He])c([100He])c12,4,c1cc2ccsc2s1,32
[100He]c1sc([101He])c2c1C(=O)c1c([102He])sc([102He])c1C2=O,4,O=C1c2cscc2C(=O)c2cscc21,32
[100He]c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,1,c1ccc2c(c1)-c1ccccc1C1(c3ccccc3-2)c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(C3=C(c4ccccc41)C1C=CC=CC1c1ccccc13)c1ccccc1-2,1,C1=CC2C3=C(c4ccccc4C2C=C1)C1(c2ccccc23)c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C(=O)c3ccccc31)c1cc([100He])ccc1N2[101He],3,O=C1c2ccccc2C2(c3ccccc3Nc3ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1ccccc1-c1ccccc1-2,1,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C([101He])c3ccccc31)c1ccccc1-2,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)C1(CCOCC1)c1cc3c(cc1-2)C1(CCOCC1)c1ccccc1-3,1,c1ccc2c(c1)-c1cc3c(cc1C21CCOCC1)-c1ccccc1C31CCOCC1,33
[100He]c1ccc2c(c1)C1(c3cc([100He])ccc3C=C2)c2ccccc2Oc2ccccc21,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1Oc1ccccc12,33
[100He]c1ccc2c(c1)C1(C3=CC=CCC3c3ccccc31)c1ccccc1-2,1,C1=CCC2C(=C1)C1(c3ccccc3-c3ccccc31)c1ccccc12,33
[100He]c1ccc2c(c1)-c1ccccc1-c1ccccc1C21c2ccccc2S(=O)(=O)c2ccccc21,1,O=S1(=O)c2ccccc2C2(c3ccccc3-c3ccccc3-c3ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2-c2c1ccc1oc3ccccc3c21,1,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1c2ccc2oc3ccccc3c12,33
[100He]c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2cc3ccccc3cc21,1,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2cc3ccccc3cc21,33
[100He]C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccc([101He])cc12,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)C1(c3ccc([101He])cc3O2)c2ccccc2-c2ccccc21,2,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C(=N[101He])c3ccccc31)c1cc([100He])ccc1-2,3,N=C1c2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)C1(c3cc([101He])ccc3-2)c2cc([101He])ccc2-c2ccc([101He])cc21,4,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2-c2cc3oc4ccccc4c3cc21,1,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1cc3oc4ccccc4c3cc12,33
[100He]c1ccc2c(c1)c1c3c(ccc1n2[100He])C1(c2ccccc2-c2ccccc21)c1ccccc1-3,2,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c1ccc1[nH]c3ccccc3c21,33
[100He]c1ccc2c(c1)Oc1cc([101He])ccc1C21c2ccccc2-c2c([102He])cccc21,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2-c2cc3c(cc21)sc1ccccc13,1,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1cc3c(cc12)sc1ccccc13,33
[100He]c1ccc2c(c1)C1(c3cc([100He])ccc3-c3ccccc3-2)c2ccccc2-c2cc([101He])ccc21,3,c1ccc2c(c1)-c1ccccc1C1(c3ccccc3-2)c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(OC2=O)c2ccc([101He])cc2Oc2c1ccc1cc([101He])c([102He])cc21,4,O=C1OC2(c3ccccc3Oc3c2ccc2ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-c3ccc([101He])cc31)c1cc([101He])ccc1-2,3,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Oc1ccccc1C21c2ccc([101He])cc2-c2c([102He])cccc21,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2-c2c1ccc1sc3ccccc3c21,1,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1c2ccc2sc3ccccc3c12,33
[100He]c1ccc2c(c1)C1(c3cc4ccccc4cc3O2)c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1cc3ccccc3cc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2cc3ccccc3cc21,1,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2cc3ccccc3cc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-c3ccccc3-2)c2ccccc2S(=O)(=O)c2ccccc21,1,O=S1(=O)c2ccccc2C2(c3ccccc3-c3ccccc3-c3ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)-c1cc([100He])ccc1C21c2ccc([100He])cc2-c2cc([100He])ccc21,4,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Oc1c(ccc3cc([100He])c([101He])cc13)C21OC(=O)c2ccccc21,3,O=C1OC2(c3ccccc3Oc3c2ccc2ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3cc([100He])ccc3C=C2)c2ccccc2-c2ccccc21,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)Oc1ccc([101He])cc1C21c2ccccc2-c2ccccc21,2,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3cc([101He])ccc3C=C2)c2ccccc2Oc2c1ccc1ccccc21,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1Oc1c2ccc2ccccc12,33
[100He]c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc([100He])ccc1-2,2,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C([101He])c3ccccc31)c1cc([100He])ccc1-2,3,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc([101He])ccc1N2[102He],3,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2sc3cc4c(cc3c2c1)C1(c2ccccc2O4)c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1cc3sc4ccccc4c3cc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3cc([100He])ccc3-2)c2cc([100He])ccc2-c2ccc([101He])cc21,4,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)-c1cc([100He])ccc1C21c2ccccc2-c2ccccc2-c2ccccc21,2,c1ccc2c(c1)-c1ccccc1C1(c3ccccc3-2)c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc([101He])ccc1-2,2,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3cc([101He])ccc3O2)c2ccccc2N([102He])c2ccccc21,3,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2Oc2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3C=C2)c2ccccc2-c2ccc([101He])cc21,2,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1ccccc12,33
[100He]c1ccc2c(c1)Oc1cc3sc4ccccc4c3cc1C21c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1cc3sc4ccccc4c3cc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-c3cc([101He])ccc31)c1cc([100He])ccc1-2,3,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Oc1c(ccc3sc4ccccc4c13)C21c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1c(ccc3sc4ccccc4c13)C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-2)c2ccccc2-c2ccc([101He])cc21,2,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Oc1cc([100He])ccc1C21OC(=O)c2ccccc21,2,O=C1OC2(c3ccccc3Oc3ccccc32)c2ccccc21,33
[100He]c1ccc2c(c1)C=Cc1ccccc1C21c2ccccc2-c2cc3ccccc3cc21,1,C1=Cc2ccccc2C2(c3ccccc31)c1ccccc1-c1cc3ccccc3cc12,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3cc([101He])ccc31)c1ccccc1-2,2,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3ccccc31)c1cc([100He])ccc1N2[101He],3,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2Oc2ccccc21,33
[100He]c1ccc2c(c1)Oc1c(ccc3oc4ccccc4c13)C21c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1c(ccc3oc4ccccc4c13)C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)-c1c([101He])cccc1C21c2ccccc2Oc2cc([102He])ccc21,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3c([101He])cccc31)c1cc([102He])ccc1-2,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3c([101He])cccc31)c1cc([101He])ccc1-c1ccccc1-2,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3cc4c(cc31)sc1ccccc14)c1ccccc1-2,1,c1ccc2c(c1)Oc1cc3c(cc1C21c2ccccc2-c2ccccc21)sc1ccccc13,33
[100He]c1ccc2c(c1)C1(c3ccccc3O2)c2ccccc2-c2ccccc2-c2ccccc21,1,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3O2)c2cc([101He])ccc2-c2c([102He])cccc21,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)-c1ccccc1-c1ccccc1C21c2ccccc2Oc2ccccc21,1,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)-c1cc([100He])ccc1C21c2cc([101He])ccc2-c2ccc([101He])cc21,4,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)Cc1cc([100He])ccc1C21c2ccccc2-c2ccccc2-c2ccccc21,2,c1ccc2c(c1)Cc1ccccc1C21c2ccccc2-c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3cc([100He])ccc3-2)c2ccccc2N([101He])c2ccccc21,3,c1ccc2c(c1)Nc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc([100He])cc21,2,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(C3=C2C=CCC3)c2ccccc2-c2ccccc21,1,C1=CC2=C(CC1)C1(c3ccccc32)c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3Oc3ccc([101He])cc31)c1cccc([102He])c1-2,3,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2-c2ccccc21,33
[100He]c1ccc2c(c1)C1(c3ccccc3-2)c2cc([100He])ccc2-c2ccc([101He])cc21,3,c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccccc21,33
